"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"577",0.2915,0,0.206122,0.078168416,0,2.13685425,2.00614525,2.001201012,0.17103,0.0404397,0.128675,0.095497981,37,0.17103,0.128675,0.134844757,4,4,0,0,"(70,75]","(45,50]","(50,55]","(55,60]",28.5,15.5,16,15.80225282,21.09,20.895,20.9025,20.90223902,105.906,102.775,104.122,104.3167008,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-22
"579",1.82994,0,0.224078,0.088566909,0,2.13685425,2.00614525,2.001201012,0.160385,0.0331725,0.12961,0.097738392,93,0.160385,0.12961,0.132019602,4,4,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",16,15.5,16,15.87474798,20.915,20.895,20.9025,20.90341868,104.898,103.126,103.894,103.8948427,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-24
"580",8.1306,0,0.224078,0.09414883,1,8.1306,8.1306,8.1306,0.162967,0.0543224,0.12947,0.10100191,79,0.162967,0.12947,0.133118,4,4,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",16.5,14.5,16,15.85197368,20.9125,20.8775,20.9025,20.90343732,105.216,93.3102,103.845,103.4468049,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2016-10-25
"581",0.530993,0,0.236653,0.0944793,0,2.13685425,2.00614525,2.001201012,0.1945,0.0481785,0.133232,0.105518713,79,0.1945,0.133232,0.137286013,4,4,0,2,"(70,75]","(50,55]","(55,60]","(60,65]",21.5,0,16,15.84431138,20.9075,0.0025,20.9,16.98920744,104.593,93.3515,103.52,99.56429476,0,0,14,1,0,0,0,0,0,0,0,0,0,0,2016-10-26
"582",0.277935,0,0.244677,0.09250841,0,2.13685425,2.00614525,2.001201012,0.181268,0.0497939,0.133914,0.103755633,93,0.181268,0.133914,0.136577935,4,4,0,1,"(75,80]","(50,55]","(60,65]","(60,65]",19.5,0,16,15.72420886,20.9075,0.0025,20.9025,19.38241389,104.34,92.5465,103.49,100.7889919,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2016-10-27
"584",0.716726,0,0.240698,0.106464663,0,2.13685425,2.00614525,2.001201012,0.201886,0.0446257,0.136993,0.096426777,95,0.201886,0.136993,0.139558684,4,4,0,1,"(80,85]","(50,55]","(60,65]","(60,65]",16,0,15,15.24039022,20.9125,0.01,20.9025,20.59586183,105.097,92.6173,103.681,102.1417778,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-29
"585",2.89473,0.0439453,0.259984,0.111757717,1,0.33178,0.33178,0.33178,2.48059,0.0311873,0.135493,0.107575665,55,2.48059,0.135493,0.1822292,4,4,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",15.5,0,15.5,15.20835609,20.905,0.0025,20.9025,19.8648476,103.562,91.7875,92.91985,96.60493103,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-30
"586",0.322931,0.0439453,0.240698,0.105829482,0,2.13685425,2.00614525,2.001201012,0.185529,0.0512299,0.139285,0.100975602,129,0.185529,0.139285,0.140032403,4,4,0,0,"(70,75]","(50,55]","(60,65]","(60,65]",15.5,14.5,15,15.21716241,20.91,20.885,20.9025,20.9024545,104.24,102.48,103.297,103.347384,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-31
"587",1.5428077,0,0.326894817,0.135167723,12.93333333,1.409445474,0.800877158,0.827574233,0.185529,0.0512299,0.139285,0.100735089,129,0.185529,0.139285,0.140032403,4,4,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",15.5,14.5,15,15.21716241,20.91,20.885,20.9025,20.9024545,104.24,102.48,103.297,103.347384,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-31
"588",0.897389,0,0.248592,0.109056215,1,0.499123,0.499123,0.499123,0.341597,0.0543527,0.137459,0.107405834,182,0.341597,0.137459,0.141369247,4,4,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",15.5,14.5,15,15.24108775,20.9075,20.8775,20.9025,20.9019175,104.573,102.159,102.905,103.165678,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-01
"589",0.586304,0.0439453,0.263672,0.113966886,3,0.475341,0.284798,0.346024667,0.206009,0.0538652,0.138573,0.105155232,151,0.206009,0.138573,0.142504152,4,4,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",15.5,14,15,14.92464399,20.9075,20.89,20.9,20.90141008,105.11,102.122,103.18,103.3934916,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-02
"590",1.07014,0.0439453,0.267309,0.109411194,1,0.435036,0.435036,0.435036,0.238444,0.0265473,0.144317,0.107139613,128,0.238444,0.144317,0.148819742,4,4,0,0,"(70,75]","(50,55]","(55,60]","(55,60]",15.5,4,15,14.7122316,20.9125,19.2125,20.9,20.90071096,105.079,102.447,103.533,103.7030966,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-03
"593",0.489354,0.0439453,0.380578,0.110310053,3,0.489354,0.481397,0.473685333,0.168348,0.0438431,0.134663,0.088655426,73,0.168348,0.134663,0.135984356,4,4,0,1,"(70,75]","(35,40]","(45,50]","(50,55]",15.5,0,15,15.06534653,20.9125,0.0025,20.9025,19.99553087,105.034,92.0941,103.453,102.3511771,0,0,22,1,0,0,0,0,0,0,0,0,0,0,2016-11-06
"594",1.95939,0.0439453,0.2466345,0.106133934,0,1.409445474,0.800877158,0.827574233,0.170837,0.0421953,0.139586,0.090369301,32,0.170837,0.139586,0.139891625,4,4,0,1,"(60,65]","(50,55]","(55,60]","(55,60]",15.5,0,15,15.02780136,20.9175,0.0025,20.905,20.02492406,105.257,92.1357,103.581,99.46761536,0,0,15,1,0,0,0,0,0,0,0,0,0,0,2016-11-07
"596",1.68145,0,0.267309,0.103128213,1,1.68145,1.68145,1.68145,0.188561,0.040926,0.145465,0.089797416,51,0.188561,0.145465,0.145148529,4,4,0,2,"(65,70]","(40,45]","(50,55]","(50,55]",27.5,0,15.5,15.42595363,20.91,0.0025,20.9025,19.8176821,105.285,88.9851,103.5895,99.73881622,0,0,20,1,0,0,0,0,0,0,0,0,0,0,2016-11-09
"597",0.458803,0,0.334678,0.108531256,0,1.409445474,0.800877158,0.827574233,0.358609,0.0324312,0.1355585,0.08950126,72,0.358609,0.1355585,0.141657958,4,4,0,1,"(65,70]","(40,45]","(45,50]","(50,55]",16.5,0,15.5,15.60996241,20.9125,0.2825,20.9025,20.89567896,105.751,103.076,104.148,104.3393707,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-10
"598",5.20636,0.0439453,0.307617,0.110624651,0,1.409445474,0.800877158,0.827574233,0.19603,0.0373454,0.1393475,0.084204415,60,0.19603,0.1393475,0.14216425,4,4,0,0,"(65,70]","(45,50]","(50,55]","(50,55]",16.5,15,16,16.21926714,20.9075,20.895,20.9025,20.90369143,105.349,102.972,104.246,104.2974287,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-11
"599",5.20636,0.0439453,0.277935,0.113015476,0,1.409445474,0.800877158,0.827574233,0.179351,0.0453222,0.140778,0.086279905,54,0.179351,0.140778,0.142355889,4,4,0,0,"(60,65]","(35,40]","(45,50]","(45,50]",16.5,15.5,16,16.24341463,20.92,20.8125,20.905,20.90549553,105.576,103.479,104.074,104.3212356,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-12
"600",0.485392,0.0439453,0.294794,0.104234119,0,1.409445474,0.800877158,0.827574233,0.357431,0.0353964,0.140416,0.086461914,47,0.357431,0.140416,0.147564106,4,4,0,0,"(60,65]","(35,40]","(40,45]","(45,50]",16.5,15.5,16.5,16.24810476,20.9125,20.895,20.905,20.90455497,105.638,103.05,103.9775,104.1511108,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-13
"601",0.521822,0.0439453,0.301274,0.100857879,0,1.409445474,0.800877158,0.827574233,0.188141,0.0362705,0.1424095,0.082969297,46,0.188141,0.1424095,0.14190887,4,4,0,0,"(60,65]","(45,50]","(50,55]","(50,55]",16.5,15.5,16,16.11212976,20.91,20.895,20.9025,20.90244018,105.01,102.996,103.803,103.9096749,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-14
"602",0.493285,0.0439453,0.2915,0.101188707,0,1.409445474,0.800877158,0.827574233,0.214508,0.0380452,0.1481155,0.084379043,54,0.214508,0.1481155,0.150817204,4,4,0,0,"(60,65]","(45,50]","(50,55]","(50,55]",16.5,15.5,16,16.13659555,20.9075,20.8975,20.9025,20.90200765,104.89,103.059,103.762,103.9011133,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-15
"606",0.672234,0,0.256243,0.103113661,0,1.409445474,0.800877158,0.827574233,0.197547,0.0457926,0.141539,0.088029707,37,0.197547,0.141539,0.143237108,4,4,0,1,"(60,65]","(35,40]","(45,50]","(45,50]",16.5,0,16,15.78657834,20.9075,0.0025,20.9,19.71157006,103.796,91.2456,102.902,98.93690653,0,0,16,1,0,0,0,0,0,0,0,0,0,0,2016-11-19
"607",0.602548,0.0439453,0.267309,0.102834929,0,1.409445474,0.800877158,0.827574233,0.286825,0.0435413,0.14121,0.086477935,47,0.286825,0.14121,0.151171362,4,4,0,0,"(65,70]","(35,40]","(45,50]","(45,50]",16,15.5,16,15.75874303,20.905,20.89,20.9,20.90108287,104.154,102.487,103.205,103.2636587,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-20
"613",0.481397,0.0439453,0.288169,0.097432468,0,1.409445474,0.800877158,0.827574233,0.285639,0.0353964,0.148293,0.087438118,65,0.285639,0.148293,0.156388969,4,4,0,0,"(60,65]","(55,60]","(60,65]","(60,65]",16,15.5,15.5,15.69027688,20.7725,20.765,20.77,20.76919277,103.247,99.9521,102.339,102.3135233,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-26
"614",10.4788,0,0.328857,0.097626374,2,10.4788,5.703434,5.703434,0.237902,0.0457926,0.146864,0.08978062,45,0.237902,0.146864,0.150452133,4,4,0,1,"(60,65]","(40,45]","(50,55]","(50,55]",17,0,16,15.73691589,20.7725,0.0025,20.77,19.21998454,103.852,91.5892,102.197,100.1764983,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-27
"615",0.450305,0.0439453,0.288169,0.09845645,0,1.409445474,0.800877158,0.827574233,1.412038467,0.044531647,0.14300865,0.098233448,63.33333333,1.412038467,0.14300865,0.175290458,4,4,0,0,"(55,60]","(45,50]","(45,50]","(50,55]",16.5,15.5,15.5,15.54545455,20.7825,20.755,20.77,20.76993161,103.853,101.849,102.5,102.6763459,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-11-28
"618",1.572510176,0,0.4255835,0.193206406,49.35294118,1.339338313,0.430346313,0.454799692,0.244451,0.0491273,0.154911,0.093862387,68,0.244451,0.154911,0.160978779,4,4,0,0,"(60,65]","(55,60]","(55,60]","(55,60]",16,13,15.5,15.42625369,24.205,20.7475,20.7675,20.76781037,103.479,100.385,101.791,101.9280942,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2016-11-30
"630",0.510598,0.0439453,0.296423,0.121190901,1,0.458803,0.458803,0.458803,0.214739,0.039616,0.1403395,0.083698806,42,0.214739,0.1403395,0.148277786,4,4,0,0,"(90,95]","(50,55]","(60,65]","(65,70]",16,15.5,15.5,15.72887558,20.7775,20.77,20.7725,20.77234424,103.692,101.023,102.641,102.5961716,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-12-15
"631",5.16596,0,0.288169,0.114989323,0,1.339338313,0.430346313,0.454799692,18.1863,0.0353964,0.144855,0.173793794,51,18.1863,0.144855,0.501448471,4,4,0,1,"(80,85]","(50,55]","(60,65]","(65,70]",16,0,15.5,15.69721968,20.7825,0.14,20.7725,20.74357494,103.387,100.582,102.6125,102.5393356,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-12-16
"636",1.0212,0,1.0212,0.051270695,0,1.687748,0.326736367,0.374182795,0.1892885,0.05242035,0.14785325,0.094563718,14,0.1892885,0.14785325,0.146352321,4,4,0,2,"(75,80]","(50,55]","(55,60]","(60,65]",24.5,0,12,13.89583333,20.77,0.0025,0.0075,3.935635417,94.038,80.4316,83.9681,85.47375703,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2017-05-16
"652",1.258526143,0,0.384835214,0.198498417,82.82142857,1.258526143,0.337790393,0.37604805,0.205819,0.0616034,0.1459595,0.096166639,14,0.205819,0.1459595,0.146990786,4,4,0,1,"(80,85]","(45,50]","(60,65]","(60,65]",21.5,0.5,21,20.89514979,21.015,0.0275,21.005,20.90432528,106.061,99.6049,103.785,104.1166088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31
"662",1.258526143,0,0.384835214,0.198498417,82.82142857,1.258526143,0.337790393,0.37604805,0.326199136,0.059076609,0.135130273,0.097891374,32.68181818,0.326199136,0.135130273,0.146381123,4,4,0,1,"(85,90]","(55,60]","(70,75]","(70,75]",0,0,0,0,0.005,0.0025,0.005,0.003802083,91.4512,83.0958,85.3513,86.00887572,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2017-06-10
"682",1.206747065,0,0.323591516,0.213386326,92.90322581,1.203614516,0.301488113,0.332378803,1.14813,0.0640438,0.13183,0.118838359,13,1.14813,0.13183,0.211230385,4,3,1,0,"(90,95]","(50,55]","(70,75]","(70,75]",22,0,20.5,18.86065574,21.1025,0,21.085,17.7745439,104.954,91.6467,92.8228,94.52765176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30
"714",1.669735667,0,0.42578635,0.300805443,90.66666667,1.636484933,0.41059405,0.436816212,0.236205,0.0612007,0.136709,0.112255749,162,0.236205,0.136709,0.140530549,4,4,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",20,19,19.5,19.41834131,20.865,20.83,20.8525,20.85393249,105.374,102.285,103.297,103.5843617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-31
"745",1.880525867,0,0.396820417,0.246850703,83.8,1.7893219,0.356109567,0.396682087,0.146304,0.0659462,0.124561,0.095015182,23,0.146304,0.124561,0.126053522,4,4,0,0,"(80,85]","(55,60]","(65,70]","(65,70]",20.875,19.425,19.925,19.92652545,20.9275,20.8,20.895,20.89551976,106.615,100.776,102.846,103.3996767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-08-31
"775",0.454574,0.210754,0.413731,0.323276046,2,0.454574,0.413731,0.413731,0.120552,0.0711412,0.120552,0.08917272,1,0.120552,0.120552,0.120552,4,4,0,1,"(85,90]","(50,55]","(55,60]","(65,70]",20.225,0.1,0.125,3.081603357,20.8975,0,20.8925,10.53794057,103.858,92.1534,93.1177,94.00389477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-30
